8150083686|67754MC|NY|COM|11/16/2016|40|DELV|UPS|T|24330|46330|57030|88888888|94|94|94|362225|T301|N|K|F|155|Calyer St||0|408|e2||YYYYYYY|BROWN||2013||1|11 3|40-Fire Hydrant|||
8539607141|49783MA|NY|COM|05/05/2017|46|DELV|KENWO|T|0|0|0|20180131|1|1|1|361293|T105|H|NY|O|45|Broadway||0|408|F1||YYYYYYY|RED||2001||0|031|46B-Double Parking (Com-100Ft)|||
7238369850|GKB2710|NY|PAS|07/25/2016|37|SUBN|TOYOT|T|6380|8630|8680|20170826|66|66|66|362171|T302|O|K|F|4107|13th Ave||0|408|h1||YYYY|BK||2015|311-3004|0|01 3|37-Expired Muni Meter|||
7079854404|T656205C|NY|OMT|01/28/2017|51|4DSD|TOYOT|T|48290|63640|44490|20170831|104|104|104|362640|T402|L|Q|O|19-28|Grove St||0|408|e3|||BK||2011||0|B|51-Sidewalk|||
8126033526|67815MC|NY|COM|10/24/2016|47|VAN|FORD|T|17990|10210|10110|20181130|17|17|17|361040|Manh|N|NY|F|223|E 50th St||0|408|l2||Y|YELLO||2005||0|99 6|47-Double PKG-Midtown|||
8145014311|HJV3061|NY|PAS|12/13/2016|71|SUBN|CHRYS|T|36220|13820|28500|20180905|47|47|47|358648|T202|N|BX|F|3538|Grace Ave||0|408|j6||YYYYYYY|TN||0||0|G 22|71A-Insp Sticker Expired (NYS)|||
8483357380|70728MD|NY|COM|02/03/2017|47|VAN|FORD|T|34070|10610|10810|20170831|10|10|10|364842|T102|G|NY|F|241|W 15th St||0|408|l2||Y|WH||2012||0|31|47-Double PKG-Midtown|||
8377006390|GCR2084|NY|PAS|07/19/2016|48|4DSD|HONDA|T|59520|42720|26760|20170101|42|42|42|355664|T201|D|BX|F|1418|Prospect Ave||0|408|e9|||GR||2005||0|26 2|48-Bike Lane|||
8482178982|76691MH|NY|COM|04/24/2017|47|VAN|FRUEH|T|10810|34550|34570|20180131|14|14|14|358127|T106|I|NY|F|608|8th Ave||0|408|l2||Y|WH||2006||0|11|47-Double PKG-Midtown|||
1417599716|12203MG|NY|COM|12/01/2016|46|VAN|FRUEH|P|25690|35770|35790|0|24|24|24|950441|0024|0000|NY|F|10|MANHATTAN AVE||0|408|D1||BBBBBBB|BROWN|0|2015|-|0|||||
7813974049|GLS7002|NY|PAS|09/09/2016|40|SUBN|FORD|T|29690|0|0|20171226|30|30|30|351239|T103|B|NY|I|W|Riverside Dr|15ft S/of W 141st St|0|408|e2||YYYYYYY|WH||2002||0|CCC|40-Fire Hydrant|||
8149510126|GTP8988|NY|PAS|08/10/2016|16|2DSD|SMART|T|41330|92630|85230|20160930|90|90|90|361316|T301|E|K|F|676|Flushing Ave||0|408|k2||YYYYY|GY||2015||0|17 3|16A-No Std (Com Veh) Non-COM|||
8528153757|917029N|NJ|PAS|03/17/2017|38|4DSD|SCION|T|29620|59520|49120|88880088|48|48|48|364872|T201|A|BX|F|791|E Tremont Ave||0|408|h1||Y|WHITE||0||0|14|38-Failure to Display Muni Rec|||
7803577878|DRU6182|NY|PAS|07/19/2016|21|SUBN|HONDA|T|35180|41730|13980|20161014|70|70|70|355147|T302|Q|K|O|714|E 9th St||0|408|d1||Y|GY||2005||0|R 32|21-No Parking (street clean)|||
8485267631|80381MD|NY|COM|03/02/2017|21|VAN|DODGE|T|34210|10910|11010|88880088|10|10|10|355080|T102|A|NY|F|479|W 22nd St||0|408|d1||Y  Y|WHITE||2006||0|G|21-No Parking (street clean)|||
4631704810|HCR7297|NY|PAS|03/15/2017|36|4DSD|AUDI|V|0|0|0|0||0|0|0|||QN|||NB BAISLEY BLVD @ 15|5TH ST|0|1180|B|T||RD||2009||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8488825948|HAU1278|NY|PAS|03/31/2017|14|SUBN|LEXUS|T|19190|13690|13790|20170831|112|112|112|363025|T402|P|Q|O|65-47|99th St||0|408|c||YYYYYYY|WH||2015||0|K|14-No Standing|||
4624293630|FZH6298|NY|PAS|09/28/2016|36|SUBN|CHEVR|V|0|0|0|0||0|0|0|||BK|||NB OCEAN PKWY @ SHOR|E PKWY|0|1180|B|T||BK||2009||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8292013593|601473|NY|PAS|11/09/2016|21|4DSD|HONDA|T|19540|8590|8790|20180815|115|115|115|361793|T401|K|Q|F|35-14|102nd St||0|408|d1||Y|GY||0||0|15-P|21-No Parking (street clean)|||
8535702763|GTE6420|NY|PAS|03/24/2017|70|SUBN|FORD|T|13430|20530|64330|20160901|84|84|84|364924|T301|H|K|F|443|Atlantic Ave||0|408|j3||YYYYYYY|BK||2015||0|05|70A-Reg. Sticker Expired (NYS)|||
4633489574|GMK6658|NY|PAS|05/02/2017|36|4DSD|HONDA|V|0|0|0|0||0|0|0|||QN|||WB BEACH CHANNEL DR|@ BEACH 104TH ST|0|1180|B|T||GY||2017||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8537709475|HEJ2020|NY|PAS|05/05/2017|46|4DSD|HONDA|T|0|0|0|20180129|79|79|79|358153|T301|G|K|F|357|Madison St||0|408|f1||YYYYYYY|WH||2016||0|09|46A-Double Parking (Non-COM)|||
4006687989|MIQ600|SC|PAS|11/21/2016|5|VN|HONDA|V|0|0|0|0||0|0|0|||BK|||NB BEDFORD AVE @ ATL|ANTIC AVE|0|1111|C|T||||2006||0||BUS LANE VIOLATION|||
8566405183|GJD5585|NY|PAS|06/01/2017|16|4DSD|ME/BE|T|18140|0|0|20171022|103|103|103|363575|T402|B|Q|I|S|90th Ave|25ft E/of Sutphin Bl|0|408|k2||Y|GY||2008||0|12|16A-No Std (Com Veh) Non-COM|||
4626838832|EVV1706|NY|PAS|11/16/2016|36|2DSD|ME/BE|V|0|0|0|0||0|0|0|||BK|||EB ATLANTIC AVE @ ES|SEX ST|0|1180|B|T||GY||2010||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8107526170|57300MC|NY|COM|09/08/2016|42|VAN|FORD|T|34830|10410|10510|20170331|18|18|18|351207|T106|M|NY|F|18|W 53rd St||0|408|h1||YYYYY|WH||2013|143-3069|0|71 6|42-Exp. Muni-Mtr (Com. Mtr. Z)|||
5092708219|F47DZF|NJ|PAS|07/24/2016|7|4 DR|JEEP|V|0|0|0|0||0|0|0|||BK|||ATLANTIC AVE (W/B) @|NOSTRAND AVE|0|1111|D|T||BK||2011||0||FAILURE TO STOP AT RED LIGHT|||
8491819083|FHY6755|NY|PAS|03/03/2017|21|4DSD|BMW|T|94430|80830|67530|20170330|70|70|70|357093|T302|A|K|O|101|Woodruff Ave||0|408|d1||Y|MR||2009||0|31|21-No Parking (street clean)|||
8103547682|409507|IN|PAS|07/21/2016|47|DELV|INTER|T|10510|34370|34390|88880088|13|13|13|356304|T102|I|NY|F|862|6th Ave||0|408|l2||Y|GREEN||0||0|99 6|47-Double PKG-Midtown|||
4630976050|VPX8534|VA|PAS|02/17/2017|36|SU|HYUND|V|0|0|0|0||0|0|0|||QN|||WB QUEENS BLVD @ 56T|H ST|0|1180|B|T||BLK||2017||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8480624486|987536N|NJ|PAS|06/19/2017|31|SUBN|ME/BE|T|34230|10410|10510|88880088|13|13|13|364918|T102|M|NY|F|27|W 23rd St||0|408|l3||Y|WHITE||0||0|17|31-No Stand (Com. Mtr. Zone)|||
8502856637|GGL9484|NY|PAS|02/10/2017|46|4DSD|AUDI|T|59430|29630|32930|20170409|66|66|66|362171|T302|O|K|F|735|McDonald Ave||0|408|f1|||WH||2015||0|40|46A-Double Parking (Non-COM)|||
4624196740|W688AV|NY|PAS|09/26/2016|36|SUBN|TOYOT|V|0|0|0|0||0|0|0|||QN|||EB HORACE HARDING EX|PRESSWAY @ PECK AVE|0|1180|B|T||GY||2016||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8184542148|GVL6825|NY|PAS|07/27/2016|38|SUBN|ME/BE|T|43530|10880|10980|20170106|68|68|68|359288|T302|E|K|F|18|Gelston Ave||0|408|h1||Y|WH||2015||0|21 3|38-Failure to Display Muni Rec|||
8533207992|FMF1924|NY|PAS|03/28/2017|40|SUBN|HONDA|T|64830|31830|19230|88880088|77|77|77|347663|T301|M|K|F|110|New York Ave||0|408|e2||YYYYYYY|BLACK||0||5|J|40-Fire Hydrant|||
8539666996|85121ME|NY|COM|05/22/2017|21|VAN|CHEVR|T|13610|36010|36030|20180429|26|26|26|338843|T103|B|NY|F|2884|Broadway||0|408|d1||Y|WH||2005||0|G|21-No Parking (street clean)|||
7705894520|GYP6735|NY|OMS|10/02/2016|70|SUBN|FORD|T|28830|14130|14180|20160930|70|70|70|363975|T302|H|K|O|1496|Coney Island Ave||0|408|j3||YYYYYYY|WH||2013||0|12 3|70A-Reg. Sticker Expired (NYS)|||
7878306229|HFX5240|NY|OMS|08/26/2016|38|SUBN|NISSA|T|24890|27800|24890|20160930|13|13|13|363931|T102|M|NY|F|50|Lexington Ave||0|408|h1||Y|OTHER||2016||0|23 6|38-Failure to Display Muni Rec|||
8167068687|50651JT|NY|COM|01/19/2017|38|VAN|FORD|T|72630|93730|72430|20170531|78|78|78|358949|T302|F|K|F|238|Prospect Park West||0|408|h1||Y|BL||2005||0|59|38-Failure to Display Muni Rec|||
4627653700|HEG7444|NY|PAS|12/01/2016|36|4DSD|BMW|V|0|0|0|0||0|0|0|||BK|||SB NOSTRAND AVE @ AV|E Z|0|1180|B|T||BK||2016||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8471891440|42530MG|NY|COM|02/28/2017|71|DELV|CHEVR|T|54000|0|0|20181130|90|90|90|356501|T301|C|K|I|N|Kent Ave|45ft E/of Clymer St|0|408|j6||YYYYYYY|WHITE||1988||0|14|71A-Insp Sticker Expired (NYS)|||
1414702700|AT785J|NJ|PAS|11/27/2016|85|TRAC|FRUEH|S|5010|8930|8980|0|72|72|0|534939|0PIU|0000|K|O|4717|1ST AVENUE||0|408|J2||BBBBBBB|OR|0|0|-|0|||||
7809507916|34719MG|NY|COM|12/08/2016|50|DELV|INTER|T|0|0|0|20171130|9|9|9|358579|T105|M|NY|I|S|E 4th St|0ft E/of Avenue A|0|408|e5|||BL||2015||0|J 99|50-Crosswalk|||
8536010903|25472MG|NY|COM|06/16/2017|14|REFG|HIN|T|48830|30230|68330|20171130|84|84|84|361034|T301|P|K|F|51|Henry St||0|408|c||YYYYYYY|WH||2011||0|01|14-No Standing|||
8546314093|GBG4410|NY|PAS|05/27/2017|38|SUBN|ACURA|T|67030|56230|59030|20180816|67|67|67|357726|T302|H|K|O|1408|Nostrand Ave||0|408|h1||Y|BK||2008||0|18|38-Failure to Display Muni Rec|||
7038676805|29518MD|NY|COM|01/20/2017|38|VAN|FORD|T|35330|13610|44990|20170331|20|20|20|362264|T103|R|NY|F|250|W 78th St||0|408|h1||Y|WH||2013||0|A|38-Failure to Display Muni Rec|||
7751566700|HJV8807|NY|PAS|12/27/2016|46|4DSD|TOYOT|T|45820|73420|35720|20181116|43|43|43|359297|T202|R|BX|F|1157|Leland Ave||0|408|f1|||GY||1996||0|P 23|46A-Double Parking (Non-COM)|||
5093891046|FJS4033|NY|PAS|10/14/2016|7|4DSD|LEXUS|V|0|0|0|0||0|0|0|||QN|||BORDEN AVE (E/B) @ G|REENPOINT AVE|0|1111|D|T||GY||2011||0||FAILURE TO STOP AT RED LIGHT|||
1408575656|6XWZ969|CA|PAS|07/06/2016|14|SDN|FORD|P|0|0|0|0|90|90|110|350318|T110|0000|K|||E/S BOGART ST|S/O SEIGEL ST|0|408|D||BBBBBBB|BK|0|0|-|0|||||
8519703471|Y81GLL|NJ|PAS|02/24/2017|37|VAN|FORD|T|25390|18490|18510|88880088|19|19|19|362564|T103|R|NY|F|970|Madison Ave||0|408|h1||Y|WHITE||0|118-3061|0|20|37-Expired Muni Meter|||
4633257055|HJN6853|NY|PAS|05/02/2017|36|SUBN|LEXUS|V|0|0|0|0||0|0|0|||QN|||WB UNION TRPK @ 213T|H ST|0|1180|B|T||GY||2015||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8083571465|KCG9559|PA|PAS|12/22/2016|14|SUBN|CHEVR|T|19250|10110|10010|20170388|23|23|23|347593|T103|B|NY|O|333|E 115th St||0|408|c||Y|BLACK||0||0|E 77|14-No Standing|||
8397514636|FYW3850|NY|PAS|10/22/2016|74|SUBN|FORD|T|5430|11530|11530|20180416|68|68|68|358849|Broo|M|K|R|10031|4th Ave||0|408|j2|||TN||2002||0|E 32|74A-Improperly Displayed Plate|||
8357010039|ZBK5659|PA|PAS|09/16/2016|78|FLAT|NS/OT|T|23040|20890|45290|88880088|113|113|113|361320|T803|BB|Q|F|116-12|146th St||0|408|k6||YYYYYYY|RED||0||0|F 42|78-Nighttime PKG on Res Street|||
8340512559|CZB9676|NY|PAS|08/23/2016|14|2DSD|HYUND|T|10210|18250|18270|20161011|19|19|19|356267|T103|GG|NY|F|1077|3rd Ave||0|408|c||YYYYY|BK||2004||0|01 7|14-No Standing|||
8250539527|24745ME|NY|COM|11/09/2016|16|VAN|FORD|T|45290|15350|20880|20180630|1|1|1|363577|T105|J|NY|F|36|White St||0|408|k2||YYYYY|WHITE||2014||0|014|16-No Std (Com Veh) Com Plate|||
8480505680|HCT2134|NY|PAS|01/18/2017|14|SUBN|CHRYS|T|11010|34490|34510|20171228|14|14|14|356179|T102|L|NY|F|475|10th Ave||0|408|c||Y|GY||2006||0|99|14-No Standing|||
1413553552|41126BB|NY|OMT|07/28/2016|19|VAN|FORD|P|86630|38430|86530|0|71|71|71|925311|0071|0000|K|F|280|UTICA AVE||0|408|C3||BBBBBBB|WH|0|0|-|0|||||
7051225662|N61GZN|NJ|PAS|11/25/2016|16|SUBN|SATUR|T|23020|25800|25830|88888888|40|40|40|341191|T720|B|BX|F|250|Cypress Ave||0|408|k2||Y|BLACK||0||0|D 62|16A-No Std (Com Veh) Non-COM|||
4630268431|DMM8334|NY|PAS|02/02/2017|36|4DSD|HONDA|V|0|0|0|0||0|0|0|||BX|||SB GRAND CONCOURSE @|MARCY PL|0|1180|B|T||GR||2001||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8509455028|34632BB|NY|OMR|02/12/2017|71|BUS|STAR|T|20640|0|0|20170228|5|5|5|362558|T101|D|NY|I|W|Forsyth St|1ft N/of E Broadway|0|408|j6||YYYYYYY|WH||2007||0|04|71A-Insp Sticker Expired (NYS)|||
8481973580|28693MH|NY|COM|06/13/2017|14|VAN|DODGE|T|34710|10410|10510|88880088|18|18|18|361899|T106|I|NY|F|15|W 47th St||0|408|c||YYYYYYY|BROWN||2015||0|27|14-No Standing|||
8544960947|HMX8950|NY|PAS|05/27/2017|14|4DSD|ME/BE|T|67830|0|0|20190412|61|61|61|349535|T302|M|K|I|S|Oceanview Ave|5ft W/of Brighton 1s|0|408|c||YYYYYYY|GY||2004||0|N|14-No Standing|||
8071059808|2W13A|NY|OMT|10/24/2016|38|4DSD|TOYOT|T|18710|10110|10010|20170228|19|19|19|361896|Manh|J|NY|F|355|E 86th St||0|408|h1||Y|YW||2015||0|01 7|38-Failure to Display Muni Rec|||
8511711946|42283JZ|NY|COM|04/27/2017|21|VAN|CHEVR|T|35570|44990|29690|88880088|24|24|24|356260|T103|F|NY|F|315|W 90th St||0|408|d1||Y  Y|WHITE||2009||0|42|21-No Parking (street clean)|||
8019072664|12211MG|NY|COM|11/11/2016|46|VAN|FRUEH|T|42820|27450|29020|88888888|52|52|52|363558|T201|J|BX|F|2622|Jerome Ave||0|408|F1|||BROWN||2015||0|43 2|46B-Double Parking (Com-100Ft)|||
8470521172|28672MH|NY|COM|11/21/2016|46|VAN|FRUEH|T|18410|0|0|88888888|19|19|19|361112|T103|BB|NY|I|N|E 71st St|50ft W/of York Ave|0|408|F1|||BROWN||2016||0|C 77|46B-Double Parking (Com-100Ft)|||
8478953528|JNB5044|PA|PAS|12/17/2016|38|SUBN|HYUND|T|18110|24890|10210|19880088|17|17|17|363041|T102|J|NY|O|164|E 56th St||0|408|h1||Y|BLACK||0||0|05 6|38-Failure to Display Muni Rec|||
8536832563|1441|WY|PAS|06/06/2017|21|4DSD|HONDA|T|94930|70930|18830|20170088|75|75|75|356963|T301|O|K|F|305|Wyona St||0|408|d1||Y  Y|GREEN||0||0|CC2|21-No Parking (street clean)|||
1406832248|FJA2553|NY|PAS|10/07/2016|46|SDN|VOLVO|P|28830|14680|45730|20170217|61|61|61|957453|0061|0000|K|F|2508|CONEY ISLAND AVE||0|408|F1||BBBBBBB|GY|0|2008|-|0|||||
8480450563|21834ME|NY|COM|11/21/2016|42|VAN|FORD|T|34070|10510|10610|0|13|13|13|363504|T102|L|NY|O|140|W 15th St||0|408|h1||YYYYY|WH||2014|145-3199|0|99 6|42-Exp. Muni-Mtr (Com. Mtr. Z)|||
8254538943|390HRH|OR|PAS|09/02/2016|50|SUBN|FORD|T|0|0|0|88880688|72|72|72|361784|T302|J|K|I|W|1st Ave|0ft S/of 39th St|0|408|e5|||WHITE||0||0|K 32|50-Crosswalk|||
8371503647|14224MJ|NY|COM|07/07/2016|47|DELV|ME/BE|T|34090|10610|10810|88888888|10|10|10|361825|T102|C|NY|F|200|W 16th St||0|408|l2||Y|WHITE||2016||0|99 6|47-Double PKG-Midtown|||
8552067018|ACS8210|NY|PAS|06/23/2017|70|SUBN|NISSA|T|16290|6590|42490|20170619|114|114|114|364008|T401|B|Q|F|21-25|78th St||0|408|j3||YYYYYYY|GREY||2001||0|34|70A-Reg. Sticker Expired (NYS)|||
8550159396|EBM8845|NY|PAS|06/16/2017|37|SUBN|TOYOT|T|29830|5330|5480|20171115|76|76|76|362176|T302|Q|K|O|470|Court St||0|408|h1||Y|BL||2014|318-3035|0|55|37-Expired Muni Meter|||
8168032202|GZN5776|NY|PAS|08/03/2016|71|4DSD|LEXUS|T|35130|14630|14680|20170624|61|61|61|361831|T302|B|K|F|2148|E 8th St||0|408|j6||YYYYYYY|WH||2015||0|33 3|71A-Insp Sticker Expired (NYS)|||
4632297847|FEJ4610|NY|PAS|03/30/2017|36|4DSD|HONDA|V|0|0|0|0||0|0|0|||BX|||NB SOUNDVIEW AVE @ B|EACH AVE|0|1180|B|T||BK||2012||0||PHTO SCHOOL ZN SPEED VIOLATION|||
7587314647|100VM|NY|SRF|12/07/2016|20|SUBN|JEEP|T|11110|34250|34270|20180711|10|10|10|341149|T108|H|NY|O|210|11th Ave||0|408|d||YYYYY|WHITE||2013||0|01B|20A-No Parking (Non-COM)|||
8479406173|52880MH|NY|COM|01/26/2017|42|VAN|FRUEH|T|18130|25390|27790|20171031|17|17|17|357711|T106|O|NY|O|50|E 57th St||0|408|h1||Y|RD||2016|144-3278|0|02|42-Exp. Muni-Mtr (Com. Mtr. Z)|||
8156045178|HLF3741|NY|PAS|12/21/2016|38|4DSD|INFIN|T|93250|41145|13230|20181012|88|88|88|361304|T802|B|K|O|175|Willoughby St||0|408|h1||Y|GY||2016||0|U 31|38-Failure to Display Muni Rec|||
8522906415|HME3832|NY|PAS|03/21/2017|21|4DSD|HYUND|T|26610|64720|36620|20181127|44|44|44|330234|T201|S|BX|F|236|E 165th St||0|408|d1||Y  Y|WH||2016||0|H|21-No Parking (street clean)|||
8035447610|JRV7796|PA|PAS|08/25/2016|21|4DSD|HONDA|T|78130|19530|18630|20160088|90|90|90|361885|T301|B|K|F|135|S 1st St||0|408|d1||Y  Y|BLACK||0||0|14 3|21-No Parking (street clean)|||
7310311681|973|NY|VAS|02/02/2017|38|SUBN|TOYOT|T|8480|6380|6480|20180320|66|66|66|362175|T302|F|K|F|1305|38th St||0|408|h1||YYYY|BK||2016||0|01|38-Failure to Display Muni Rec|||
8521501067|2AVAF1|CT|PAS|02/15/2017|40|2DSD|SCION|T|18790|0|0|88880088|23|23|23|363966|T103|Q|NY|I|N|E 90th St|42ft W/of 2nd Ave|0|408|e2||YYYYYYY|OTHER||0||6|07|40-Fire Hydrant|||
8486983800|C087382|CT|PAS|04/10/2017|40|VAN|FORD|T|19840|8190|57790|88880088|115|115|115|355272|T401|L|Q|F|32-43|105th St||0|408|e2||YYYYYYY|RED||0||0|D|40-Fire Hydrant|||
8484520614|XU522N|NJ|PAS|04/07/2017|46|DELV|MITSU|T|34710|0|0|88880088|14|14|14|353486|T106|A|NY|I|S|W 47th St|100ft E/of 11th Ave|0|408|F1||YYYYYYY|WHITE||0||0|A|46B-Double Parking (Com-100Ft)|||
8374006640|FZX8942|NY|PAS|08/26/2016|46|4DSD|ACURA|T|53620|74380|11205|20171114|44|44|44|362234|T201|R|BX|O|1494|Nelson Ave||0|408|f1|||BK||2012||0|Z1 2|46A-Double Parking (Non-COM)|||
8460500214|30408MC|NY|COM|08/04/2016|14|PICK|DODGE|T|23290|53790|48310|20180228|103|103|103|363130|T402|S|Q|F|104-05|150th St||0|408|c||YYYYY|RED||1997||0|E 42|14-No Standing|||
4634723785|68667MH|NY|COM|06/05/2017|36|VAN|FORD|V|0|0|0|0||0|0|0|||ST|||WB GOETHALS RD N @ J|ULES DR|0|1180|B|T||WH||2008||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8355032767|96143MB|NY|COM|12/08/2016|38|VAN|CHEVR|T|5580|10780|10830|88888888|68|68|68|363964|T302|P|K|F|8418|5th Ave||0|408|h1||Y|WHITE||2011||0|22 3|38-Failure to Display Muni Rec|||
7615916161|VBS6310|VA|PAS|04/08/2017|40|2DSD|HYUND|T|29690|36510|36530|20180788|30|30|30|351992|T108|O|NY|F|604|Riverside Dr||0|408|e2||YYYYYYY|GREY||0||6|01A|40-Fire Hydrant|||
4634734539|692RNK|FL|PAS|06/05/2017|36|UT|BMW|V|0|0|0|0||0|0|0|||QN|||EB UNION TPKE @ 210T|H ST|0|1180|B|T||GRY||2008||0||PHTO SCHOOL ZN SPEED VIOLATION|||
7015856128|GMU5413|NY|PAS|09/06/2016|38|4DSD|INFIN|T|11710|35610|35630|20180211|20|20|20|363952|T103|GG|NY|O|666|Amsterdam Ave||0|408|h1||Y|GY||2015||0|44 7|38-Failure to Display Muni Rec|||
8511906897|CVG8394|NY|PAS|03/21/2017|21|SUBN|HONDA|T|36130|24690|10610|20180216|28|28|28|355180|T103|B|NY|O|155|W 118th St||0|408|d1||Y  Y|GR||2001||0|CC7|21-No Parking (street clean)|||
8521702024|67667MH|NY|COM|02/22/2017|40|DELV|FRUEH|T|24690|36090|36110|20171231|19|19|19|361282|T103|GG|NY|F|130|Lenox Ave||0|408|e2||YYYYYYY|WH||2016||0|01|40-Fire Hydrant|||
4632534833|GVC1192|NY|PAS|04/04/2017|36|SUBN|TOYOT|V|0|0|0|0||0|0|0|||QN|||SB WOODHAVEN BLVD @|FURMANVILLE AVE|0|1180|B|T||BL||2007||0||PHTO SCHOOL ZN SPEED VIOLATION|||
4627196258|BKE8325|NY|PAS|11/22/2016|36|SUBN|TOYOT|V|0|0|0|0||0|0|0|||BK|||SB KINGS HWY @ E 95T|H ST|0|1180|B|T||GY||2002||0||PHTO SCHOOL ZN SPEED VIOLATION|||
4626993928|13251TW|NY|TOW|11/17/2016|36|PICK|CHEVR|V|0|0|0|0||0|0|0|||BX|||NB BOSTON RD @ ELY A|VE|0|1180|B|T||BK||2012||0||PHTO SCHOOL ZN SPEED VIOLATION|||
8530477870|17623MK|NY|COM|06/12/2017|40|VAN|GMC|T|78150|26010|26040|20190331|40|40|40|361339|T201|F|BX|O|456|Willis Ave||0|408|e2||YYYYYYY|WH||2005||6|40|40-Fire Hydrant|||
7048680090|12569JY|NY|COM|03/28/2017|38|VAN|GMC|T|57390|7940|8140|88888888|114|114|114|361893|T401|S|Q|O|30-05|Newtown Ave||0|408|h1||Y|WHITE||2007||0|30|38-Failure to Display Muni Rec|||
5092638849|107DDD|NY|SPO|07/20/2016|7|SUBN|DODGE|V|0|0|0|0||0|0|0|||BK|||WILLIAMSBURG ST (S/B|) @ FLUSHING AVE|0|1111|D|T||BK||2014||0||FAILURE TO STOP AT RED LIGHT|||
7541979089|GPW5892|NY|PAS|01/16/2017|20|SUBN|GMC|T|94630|0|0|20180501|75|75|75|337785|T301|L|K|I|N|Wortman Ave|60ft W/of Schenck Av|0|408|d||YYYYY|RED||2003||0|W|20A-No Parking (Non-COM)|||
8536155176|HNU1266|NY|PAS|03/24/2017|20|4DSD|NISSA|T|38330|55130|75130|20170220|73|73|73|359313|T301|O|K|F|1353|E New York Ave||0|408|d||Y|WHITE||2014||0|W|20A-No Parking (Non-COM)|||
8527511113|F70GEP|NJ|PAS|05/01/2017|14|SUBN|FORD|T|50750|60570|46340|88880088|43|43|43|362266|T201|F|BX|F|1673|Metropolitan Ave||0|408|c||YYYYYYY|WHITE||0||0|04|14-No Standing|||
8483777563|XDSL81|NJ|PAS|06/01/2017|47|DELV|FRUEH|T|34930|21680|10510|88880088|18|18|18|357772|T106|J|NY|O|50|W 58th St||0|408|l2||Y|WHITE||0||0|40|47-Double PKG-Midtown|||
1410899070|GWG5875|NY|PAS|11/01/2016|50|SDN|HONDA|P|0|0|0|20170331|46|46|46|958402|0046|0000|BX|||C/O GRAND AVE|W 176 ST|0|408|J3||BBBBBBB|BLU|0|2015|-|0|||||
1414049870|EJS4309|NY|PAS|08/05/2016|98|SDN|NISSA|P|10420|48020|8320|20180619|49|49|49|952476|0049|0000|BX|O|2540|BARKER AVE||0|408|D||BBBBBBB|GRY|0|2011|-|0|||||
7251577239|EKE9259|NY|PAS|12/07/2016|37|SUBN|CHEVR|T|26230|36980|86630|20181019|67|67|67|361381|T302|D|K|F|4902|Church Ave||0|408|h1||Y|TN||0|316-3071|0|35 3|37-Expired Muni Meter|||
8472012591|48768JZ|NY|COM|11/09/2016|46|VAN|FORD|T|19270|10210|10110|88888888|25|25|25|356267|T103|GG|NY|F|246|E 116th St||0|408|F1|||WHITE||2009||0|01 7|46B-Double Parking (Com-100Ft)|||
7767415582|XW915N|NJ|PAS|03/29/2017|14|DELV|NS/OT|T|34850|23925|53000|20170088|120|120|120|363482|T303|E|R|F|957|Jewett Ave||0|408|c||YYYYYYY|OTHER||0||0|05-A|14-No Standing|||
8525513556|GBE4428|NY|PAS|04/17/2017|40|4DSD|HONDA|T|0|0|0|20180815|45|45|45|358563|T201|S|BX|I|N|Westchester Ave|0ft W/of Mulford Ave|0|408|e2||YYYYYYY|BK||2008||1|D|40-Fire Hydrant|||
8393022400|HFP5696|NY|PAS|11/16/2016|71|SUBN|SUBAR|T|81430|23330|54070|20180331|77|77|77|362209|T301|H|K|O|1093|Sterling Pl||0|408|j6||YYYYYYY|BK||2007||0|19 3|71A-Insp Sticker Expired (NYS)|||
1404820255|31535JU|NY|COM|12/06/2016|40|DELV|MITSU|X|25645|32625|32625|20170430|19|19|977|569012|0977|0000|NY|F|579|MAIN ST||0|408|I3||BBBBBBB|WT|0|2005|-|0|||||
7001431515|T665895C|NY|OMT|08/09/2016|46|4DSD|TOYOT|T|37290|66490|10140|20170430|110|110|110|363149|T401|S|Q|F|82-51|Broadway||0|408|f1|||GR||2011||0|18 4|46A-Double Parking (Non-COM)|||
7041087311|EDNASON|NY|SRF|08/19/2016|38|4DSD|FORD|T|36230|0|0|20180813|70|70|70|358670|T302|G|K|I|N|E 32nd St|60ft E/of Avenue H|0|408|h1||Y|BLACK||2012||0|18 3|38-Failure to Display Muni Rec|||
7065087220|35989MJ|NY|COM|08/28/2016|82|VAN|CHEVR|T|18170|0|0|20180731|18|18|18|353508|T106|D|NY|I|S|E 59th St|40ft E/of 5th Ave|0|408|k1|||WH||1998||0|42 6|82-Unaltered Commerc Vehicle|||
